,record,beat,sym,pos,block,k
931,100,931,N,263350,257,26
932,100,932,N,263641,257,26
933,100,933,N,263931,257,26
934,100,934,N,264217,258,40
935,100,935,N,264499,258,40
936,100,936,N,264772,258,40
937,100,937,N,265062,258,40
938,100,938,N,265354,259,28
939,100,939,N,265651,259,28
940,100,940,N,265947,259,28
941,100,941,N,266238,259,28
942,100,942,N,266528,260,37
943,100,943,N,266815,260,37
944,100,944,N,267099,260,37
945,100,945,N,267375,261,42
946,100,946,N,267679,261,42
947,100,947,N,267978,261,42
948,100,948,N,268260,261,42
949,100,949,N,268544,262,37
950,100,950,N,268823,262,37
951,100,951,N,269102,262,37
952,100,952,N,269384,263,41
953,100,953,N,269669,263,41
954,100,954,N,269960,263,41
955,100,955,N,270257,263,41
956,100,956,N,270550,264,41
957,100,957,N,270821,264,41
958,100,958,N,271094,264,41
959,100,959,N,271370,265,46
960,100,960,N,271656,265,46
961,100,961,N,271952,265,46
962,100,962,N,272244,265,46
963,100,963,N,272533,266,36
964,100,964,N,272839,266,36
965,100,965,N,273123,266,36
966,100,966,N,273394,266,36
967,100,967,N,273675,267,36
968,100,968,N,273967,267,36
969,100,969,N,274264,267,36
970,100,970,N,274560,268,43
971,100,971,N,274852,268,43
972,100,972,N,275131,268,43
973,100,973,N,275403,268,43
974,100,974,N,275671,269,36
975,100,975,N,275949,269,36
976,100,976,N,276235,269,36
977,100,977,N,276516,270,40
978,100,978,N,276804,270,40
979,100,979,N,277102,270,40
980,100,980,N,277388,270,40
981,100,981,N,277649,271,35
982,100,982,N,277923,271,35
983,100,983,N,278211,271,35
984,100,984,N,278518,271,35
985,100,985,N,278814,272,39
986,100,986,N,279098,272,39
987,100,987,N,279382,272,39
988,100,988,A,279576,273,49
989,100,989,N,279918,273,49
990,100,990,N,280209,273,49
991,100,991,N,280511,273,49
992,100,992,N,280814,274,34
993,100,993,N,281110,274,34
994,100,994,N,281402,274,34
995,100,995,N,281682,275,38
996,100,996,N,281955,275,38
997,100,997,N,282232,275,38
998,100,998,N,282513,275,38
999,100,999,N,282801,276,24
1000,100,1000,N,283096,276,24
1001,100,1001,N,283389,276,24
1002,100,1002,N,283672,277,42
1003,100,1003,N,283944,277,42
1004,100,1004,N,284216,277,42
1005,100,1005,N,284491,277,42
1006,100,1006,N,284778,278,47
1007,100,1007,N,285073,278,47
1008,100,1008,N,285363,278,47
1009,100,1009,N,285653,278,47
1010,100,1010,N,285936,279,30
1011,100,1011,N,286210,279,30
1012,100,1012,N,286486,279,30
1013,100,1013,N,286763,280,33
1014,100,1014,N,287051,280,33
1015,100,1015,N,287353,280,33
1016,100,1016,N,287655,280,33
1017,100,1017,N,287944,281,32
1018,100,1018,N,288225,281,32
1019,100,1019,N,288506,281,32
1020,100,1020,N,288792,282,40
1021,100,1021,N,289076,282,40
1022,100,1022,N,289373,282,40
1023,100,1023,N,289667,282,40
1024,100,1024,N,289971,283,26
1025,100,1025,N,290257,283,26
1026,100,1026,N,290538,283,26
1027,100,1027,N,290813,283,26
1028,100,1028,N,291109,284,42
1029,100,1029,N,291407,284,42
1030,100,1030,N,291696,284,42
1031,100,1031,N,291990,285,42
1032,100,1032,N,292281,285,42
1033,100,1033,N,292566,285,42
1034,100,1034,N,292844,285,42
1035,100,1035,N,293123,286,29
1036,100,1036,N,293411,286,29
1037,100,1037,N,293712,286,29
1038,100,1038,N,294011,287,37
1039,100,1039,N,294296,287,37
1040,100,1040,N,294581,287,37
1041,100,1041,N,294857,287,37
1042,100,1042,N,295142,288,35
1043,100,1043,N,295421,288,35
1044,100,1044,N,295717,288,35
1045,100,1045,N,296013,289,38
1046,100,1046,N,296319,289,38
1047,100,1047,N,296611,289,38
1048,100,1048,N,296889,289,38
1049,100,1049,N,297169,290,35
1050,100,1050,N,297450,290,35
1051,100,1051,N,297738,290,35
1052,100,1052,N,298032,291,36
1053,100,1053,N,298334,291,36
1054,100,1054,N,298627,291,36
1055,100,1055,N,298920,291,36
1056,100,1056,N,299206,292,35
1057,100,1057,N,299483,292,35
1058,100,1058,N,299756,292,35
1059,100,1059,N,300051,293,42
1060,100,1060,N,300360,293,42
1061,100,1061,N,300662,293,42
1062,100,1062,N,300940,293,42
1063,100,1063,N,301210,294,43
1064,100,1064,N,301494,294,43
1065,100,1065,N,301781,294,43
1066,100,1066,N,302063,294,43
1067,100,1067,N,302347,295,36
1068,100,1068,N,302644,295,36
1069,100,1069,N,302947,295,36
1070,100,1070,N,303240,296,45
1071,100,1071,N,303503,296,45
1072,100,1072,N,303773,296,45
1073,100,1073,N,304065,296,45
1074,100,1074,N,304361,297,36
1075,100,1075,N,304639,297,36
1076,100,1076,N,304923,297,36
1077,100,1077,N,305211,298,36
1078,100,1078,N,305497,298,36
1079,100,1079,A,305709,298,36
1080,100,1080,N,306035,298,36
1081,100,1081,N,306337,299,40
1082,100,1082,N,306641,299,40
1083,100,1083,N,306943,299,40
1084,100,1084,N,307234,300,42
1085,100,1085,N,307514,300,42
1086,100,1086,A,307745,300,42
1087,100,1087,N,308062,300,42
1088,100,1088,N,308349,301,38
1089,100,1089,N,308625,301,38
1090,100,1090,N,308912,301,38
1091,100,1091,N,309216,301,38
1092,100,1092,N,309515,302,34
1093,100,1093,N,309780,302,34
1094,100,1094,N,310052,302,34
1095,100,1095,N,310332,303,37
1096,100,1096,N,310626,303,37
1097,100,1097,N,310914,303,37
1098,100,1098,N,311199,303,37
1099,100,1099,N,311488,304,32
1100,100,1100,N,311783,304,32
1101,100,1101,N,312062,304,32
1102,100,1102,N,312327,305,29
1103,100,1103,N,312605,305,29
1104,100,1104,A,312825,305,29
1105,100,1105,N,313193,305,29
1106,100,1106,N,313508,306,37
1107,100,1107,N,313808,306,37
1108,100,1108,N,314090,306,37
1109,100,1109,N,314373,307,32
1110,100,1110,N,314664,307,32
1111,100,1111,N,314952,307,32
1112,100,1112,N,315245,307,32
1113,100,1113,N,315541,308,31
1114,100,1114,N,315843,308,31
1115,100,1115,N,316136,308,31
1116,100,1116,N,316415,308,31
1117,100,1117,N,316693,309,36
1118,100,1118,N,316980,309,36
1119,100,1119,N,317266,309,36
1120,100,1120,N,317560,310,42
1121,100,1121,A,317785,310,42
1122,100,1122,N,318145,310,42
1123,100,1123,N,318438,310,42
1124,100,1124,N,318729,311,34
1125,100,1125,N,319011,311,34
1126,100,1126,A,319223,311,34
1127,100,1127,N,319586,312,37
1128,100,1128,N,319904,312,37
1129,100,1129,N,320205,312,37
1130,100,1130,N,320493,312,37
1131,100,1131,N,320786,313,37
1132,100,1132,N,321072,313,37
1133,100,1133,N,321371,313,37
1134,100,1134,N,321663,314,33
1135,100,1135,N,321968,314,33
1136,100,1136,N,322275,314,33
1137,100,1137,N,322573,315,36
1138,100,1138,N,322856,315,36
1139,100,1139,N,323138,315,36
1140,100,1140,N,323425,315,36
1141,100,1141,N,323730,316,30
1142,100,1142,N,324044,316,30
1143,100,1143,N,324340,316,30
1144,100,1144,N,324641,317,36
1145,100,1145,N,324929,317,36
1146,100,1146,N,325215,317,36
1147,100,1147,N,325495,317,36
1148,100,1148,N,325782,318,21
1149,100,1149,N,326088,318,21
1150,100,1150,N,326395,318,21
1151,100,1151,N,326698,319,41
1152,100,1152,N,326986,319,41
1153,100,1153,N,327276,319,41
1154,100,1154,N,327566,319,41
1155,100,1155,N,327858,320,24
1156,100,1156,N,328149,320,24
1157,100,1157,N,328452,320,24
1158,100,1158,N,328753,321,39
1159,100,1159,N,329056,321,39
1160,100,1160,N,329339,321,39
1161,100,1161,N,329619,321,39
1162,100,1162,N,329912,322,30
1163,100,1163,N,330216,322,30
1164,100,1164,N,330524,322,30
1165,100,1165,N,330819,323,44
1166,100,1166,N,331124,323,44
1167,100,1167,N,331411,323,44
1168,100,1168,N,331704,323,44
1169,100,1169,N,331989,324,39
1170,100,1170,N,332279,324,39
1171,100,1171,N,332588,324,39
1172,100,1172,N,332897,325,40
1173,100,1173,N,333199,325,40
1174,100,1174,N,333479,325,40
1175,100,1175,N,333768,325,40
1176,100,1176,N,334056,326,40
1177,100,1177,N,334348,326,40
1178,100,1178,N,334643,326,40
1179,100,1179,N,334943,327,48
1180,100,1180,N,335248,327,48
1181,100,1181,N,335543,327,48
1182,100,1182,N,335823,327,48
1183,100,1183,N,336100,328,31
1184,100,1184,N,336385,328,31
1185,100,1185,N,336679,328,31
1186,100,1186,N,336979,329,42
1187,100,1187,N,337281,329,42
1188,100,1188,N,337571,329,42
1189,100,1189,N,337862,329,42
1190,100,1190,N,338145,330,35
1191,100,1191,N,338432,330,35
1192,100,1192,N,338720,330,35
1193,100,1193,N,339025,331,41
1194,100,1194,N,339327,331,41
1195,100,1195,N,339634,331,41
1196,100,1196,N,339926,331,41
1197,100,1197,N,340205,332,33
1198,100,1198,N,340492,332,33
1199,100,1199,N,340780,332,33
1200,100,1200,N,341075,333,34
1201,100,1201,N,341379,333,34
1202,100,1202,N,341684,333,34
1203,100,1203,N,341974,333,34
1204,100,1204,N,342266,334,30
1205,100,1205,N,342547,334,30
1206,100,1206,N,342822,334,30
1207,100,1207,N,343115,335,41
1208,100,1208,N,343409,335,41
1209,100,1209,N,343705,335,41
1210,100,1210,N,343995,335,41
1211,100,1211,N,344279,336,32
1212,100,1212,N,344556,336,32
1213,100,1213,N,344843,336,32
1214,100,1214,N,345129,337,33
1215,100,1215,N,345415,337,33
1216,100,1216,N,345722,337,33
1217,100,1217,N,346017,337,33
1218,100,1218,N,346308,338,32
1219,100,1219,N,346596,338,32
1220,100,1220,A,346804,338,32
1221,100,1221,N,347147,339,45
1222,100,1222,N,347454,339,45
1223,100,1223,N,347759,339,45
1224,100,1224,N,348063,339,45
1225,100,1225,N,348367,340,30
1226,100,1226,N,348658,340,30
1227,100,1227,N,348934,340,30
1228,100,1228,N,349221,341,47
1229,100,1229,N,349502,341,47
1230,100,1230,N,349804,341,47
1231,100,1231,N,350112,341,47
1232,100,1232,N,350410,342,27
1233,100,1233,N,350692,342,27
1234,100,1234,N,350980,342,27
1235,100,1235,N,351265,343,36
1236,100,1236,A,351481,343,36
1237,100,1237,N,351821,343,36
1238,100,1238,N,352115,343,36
1239,100,1239,N,352416,344,41
1240,100,1240,N,352711,344,41
1241,100,1241,N,352986,344,41
1242,100,1242,N,353257,344,41
1243,100,1243,N,353547,345,30
1244,100,1244,N,353832,345,30
1245,100,1245,N,354128,345,30
1246,100,1246,N,354426,346,41
1247,100,1247,N,354717,346,41
1248,100,1248,N,355015,346,41
1249,100,1249,N,355302,346,41
1250,100,1250,N,355579,347,27
1251,100,1251,N,355858,347,27
1252,100,1252,N,356165,347,27
1253,100,1253,N,356463,348,50
1254,100,1254,N,356758,348,50
1255,100,1255,N,357045,348,50
1256,100,1256,N,357327,348,50
1257,100,1257,N,357610,349,35
1258,100,1258,N,357900,349,35
1259,100,1259,N,358186,349,35
1260,100,1260,N,358482,350,38
1261,100,1261,N,358788,350,38
1262,100,1262,N,359086,350,38
1263,100,1263,N,359365,350,38
1264,100,1264,N,359634,351,36
1265,100,1265,N,359903,351,36
1266,100,1266,N,360182,351,36
1267,100,1267,N,360471,352,38
1268,100,1268,N,360763,352,38
1269,100,1269,N,361051,352,38
1270,100,1270,N,361343,352,38
1271,100,1271,N,361625,353,46
1272,100,1272,N,361894,353,46
1273,100,1273,N,362162,353,46
1274,100,1274,N,362451,353,46
1275,100,1275,N,362732,354,42
1276,100,1276,N,363026,354,42
1277,100,1277,N,363318,354,42
1278,100,1278,N,363606,355,44
1279,100,1279,N,363878,355,44
1280,100,1280,N,364158,355,44
1281,100,1281,N,364446,355,44
1282,100,1282,N,364730,356,38
1283,100,1283,N,365022,356,38
1284,100,1284,N,365330,356,38
1285,100,1285,N,365640,357,45
1286,100,1286,N,365914,357,45
1287,100,1287,N,366191,357,45
1288,100,1288,N,366482,357,45
1289,100,1289,N,366778,358,25
1290,100,1290,N,367063,358,25
1291,100,1291,N,367363,358,25
1292,100,1292,N,367674,359,44
1293,100,1293,N,367960,359,44
1294,100,1294,N,368247,359,44
1295,100,1295,N,368531,359,44
1296,100,1296,N,368824,360,29
1297,100,1297,N,369109,360,29
1298,100,1298,N,369410,360,29
1299,100,1299,N,369714,361,36
1300,100,1300,N,370010,361,36
1301,100,1301,N,370279,361,36
1302,100,1302,N,370557,361,36
1303,100,1303,N,370842,362,42
1304,100,1304,N,371131,362,42
1305,100,1305,N,371406,362,42
1306,100,1306,N,371703,362,42
1307,100,1307,N,372007,363,39
1308,100,1308,N,372299,363,39
1309,100,1309,N,372557,363,39
1310,100,1310,N,372834,364,39
1311,100,1311,N,373123,364,39
1312,100,1312,N,373428,364,39
1313,100,1313,N,373712,364,39
1314,100,1314,N,374000,365,38
1315,100,1315,N,374303,365,38
1316,100,1316,N,374595,365,38
1317,100,1317,N,374855,366,44
1318,100,1318,N,375124,366,44
1319,100,1319,N,375412,366,44
1320,100,1320,N,375715,366,44
1321,100,1321,N,375998,367,35
1322,100,1322,N,376287,367,35
1323,100,1323,N,376576,367,35
1324,100,1324,N,376861,368,37
1325,100,1325,A,377081,368,37
1326,100,1326,N,377404,368,37
1327,100,1327,N,377700,368,37
1328,100,1328,N,378005,369,33
1329,100,1329,N,378308,369,33
1330,100,1330,N,378608,369,33
1331,100,1331,N,378886,370,31
1332,100,1332,N,379159,370,31
1333,100,1333,N,379439,370,31
1334,100,1334,N,379731,370,31
1335,100,1335,N,380023,371,38
1336,100,1336,N,380312,371,38
1337,100,1337,N,380610,371,38
1338,100,1338,N,380898,371,38
1339,100,1339,N,381173,372,38
1340,100,1340,N,381452,372,38
1341,100,1341,N,381724,372,38
1342,100,1342,N,382014,373,39
1343,100,1343,N,382308,373,39
1344,100,1344,N,382607,373,39
1345,100,1345,N,382895,373,39
1346,100,1346,N,383183,374,33
1347,100,1347,N,383457,374,33
1348,100,1348,N,383743,374,33
1349,100,1349,N,384027,375,43
1350,100,1350,N,384317,375,43
1351,100,1351,N,384614,375,43
1352,100,1352,N,384915,375,43
1353,100,1353,N,385205,376,44
1354,100,1354,N,385487,376,44
1355,100,1355,N,385768,376,44
1356,100,1356,N,386050,377,28
1357,100,1357,N,386349,377,28
1358,100,1358,N,386649,377,28
1359,100,1359,N,386941,377,28
1360,100,1360,N,387241,378,38
1361,100,1361,N,387533,378,38
1362,100,1362,N,387811,378,38
1363,100,1363,N,388084,378,38
1364,100,1364,N,388373,379,38
1365,100,1365,N,388671,379,38
1366,100,1366,N,388979,379,38
1367,100,1367,N,389277,380,35
1368,100,1368,N,389563,380,35
1369,100,1369,N,389860,380,35
1370,100,1370,N,390149,381,37
1371,100,1371,N,390434,381,37
1372,100,1372,N,390730,381,37
1373,100,1373,N,391039,381,37
1374,100,1374,N,391344,382,44
1375,100,1375,N,391641,382,44
1376,100,1376,N,391924,382,44
1377,100,1377,N,392204,383,41
1378,100,1378,N,392493,383,41
1379,100,1379,N,392780,383,41
1380,100,1380,N,393077,383,41
1381,100,1381,N,393377,384,38
1382,100,1382,N,393674,384,38
1383,100,1383,N,393957,384,38
1384,100,1384,N,394243,385,26
1385,100,1385,N,394519,385,26
1386,100,1386,N,394801,385,26
1387,100,1387,N,395096,385,26
1388,100,1388,N,395401,386,44
1389,100,1389,N,395697,386,44
1390,100,1390,N,395989,386,44
1391,100,1391,N,396268,386,44
1392,100,1392,N,396553,387,32
1393,100,1393,N,396845,387,32
1394,100,1394,N,397133,387,32
1395,100,1395,A,397335,388,41
1396,100,1396,N,397704,388,41
1397,100,1397,N,398007,388,41
1398,100,1398,N,398294,388,41
1399,100,1399,N,398569,389,30
1400,100,1400,N,398853,389,30
1401,100,1401,N,399139,389,30
1402,100,1402,N,399436,390,46
1403,100,1403,N,399730,390,46
1404,100,1404,N,400023,390,46
1405,100,1405,N,400321,390,46
1406,100,1406,N,400599,391,33
1407,100,1407,N,400877,391,33
1408,100,1408,N,401163,391,33
1409,100,1409,N,401453,392,44
1410,100,1410,N,401757,392,44
1411,100,1411,N,402061,392,44
1412,100,1412,N,402361,392,44
1413,100,1413,N,402646,393,34
1414,100,1414,N,402933,393,34
1415,100,1415,N,403215,393,34
1416,100,1416,N,403509,394,34
1417,100,1417,N,403804,394,34
1418,100,1418,N,404100,394,34
1419,100,1419,N,404403,394,34
1420,100,1420,N,404697,395,33
1421,100,1421,N,404980,395,33
1422,100,1422,N,405255,395,33
1423,100,1423,N,405543,396,42
1424,100,1424,N,405836,396,42
1425,100,1425,N,406131,396,42
1426,100,1426,N,406425,396,42
1427,100,1427,N,406715,397,30
1428,100,1428,N,407005,397,30
1429,100,1429,N,407288,397,30
1430,100,1430,N,407559,398,36
1431,100,1431,N,407849,398,36
1432,100,1432,N,408151,398,36
1433,100,1433,N,408452,398,36
1434,100,1434,N,408746,399,31
1435,100,1435,N,409030,399,31
1436,100,1436,N,409314,399,31
1437,100,1437,N,409597,399,31
1438,100,1438,N,409881,400,45
1439,100,1439,N,410177,400,45
1440,100,1440,N,410477,400,45
1441,100,1441,N,410781,401,38
1442,100,1442,N,411071,401,38
1443,100,1443,N,411352,401,38
1444,100,1444,N,411632,401,38
1445,100,1445,N,411915,402,38
1446,100,1446,N,412206,402,38
1447,100,1447,N,412512,402,38
1448,100,1448,N,412816,403,31
1449,100,1449,N,413109,403,31
1450,100,1450,N,413402,403,31
1451,100,1451,N,413692,403,31
1452,100,1452,N,413969,404,34
1453,100,1453,N,414249,404,34
1454,100,1454,N,414541,404,34
1455,100,1455,N,414847,405,37
1456,100,1456,N,415143,405,37
1457,100,1457,N,415430,405,37
1458,100,1458,N,415703,405,37
1459,100,1459,N,415994,406,28
1460,100,1460,N,416275,406,28
1461,100,1461,N,416555,406,28
1462,100,1462,N,416849,407,43
1463,100,1463,N,417152,407,43
1464,100,1464,N,417445,407,43
1465,100,1465,N,417728,407,43
1466,100,1466,N,418006,408,42
1467,100,1467,N,418283,408,42
1468,100,1468,N,418577,408,42
1469,100,1469,N,418866,409,38
1470,100,1470,N,419155,409,38
1471,100,1471,N,419453,409,38
1472,100,1472,N,419745,409,38
1473,100,1473,N,420022,410,44
1474,100,1474,N,420302,410,44
1475,100,1475,N,420583,410,44
1476,100,1476,N,420873,411,41
1477,100,1477,N,421173,411,41
1478,100,1478,N,421474,411,41
1479,100,1479,N,421766,411,41
1480,100,1480,A,421994,412,36
1481,100,1481,N,422320,412,36
1482,100,1482,N,422603,412,36
1483,100,1483,A,422818,412,36
1484,100,1484,N,423164,413,25
1485,100,1485,N,423462,413,25
1486,100,1486,N,423767,413,25
1487,100,1487,N,424064,414,39
1488,100,1488,N,424339,414,39
1489,100,1489,N,424616,414,39
1490,100,1490,N,424893,414,39
1491,100,1491,N,425188,415,32
1492,100,1492,N,425491,415,32
1493,100,1493,N,425788,415,32
1494,100,1494,N,426078,416,41
1495,100,1495,N,426380,416,41
1496,100,1496,N,426661,416,41
1497,100,1497,N,426938,416,41
1498,100,1498,N,427225,417,28
1499,100,1499,N,427523,417,28
1500,100,1500,N,427827,417,28
1501,100,1501,N,428129,418,36
1502,100,1502,N,428413,418,36
1503,100,1503,N,428698,418,36
1504,100,1504,N,428992,418,36
1505,100,1505,N,429276,419,37
1506,100,1506,N,429558,419,37
1507,100,1507,N,429867,419,37
1508,100,1508,N,430165,420,37
1509,100,1509,N,430470,420,37
1510,100,1510,N,430754,420,37
1511,100,1511,N,431034,420,37
1512,100,1512,N,431315,421,41
1513,100,1513,N,431615,421,41
1514,100,1514,N,431910,421,41
1515,100,1515,N,432209,422,36
1516,100,1516,N,432509,422,36
1517,100,1517,N,432799,422,36
1518,100,1518,N,433082,422,36
1519,100,1519,N,433364,423,33
1520,100,1520,N,433648,423,33
1521,100,1521,A,433841,423,33
1522,100,1522,N,434211,424,34
1523,100,1523,N,434513,424,34
1524,100,1524,N,434810,424,34
1525,100,1525,N,435096,424,34
1526,100,1526,N,435370,425,43
1527,100,1527,N,435658,425,43
1528,100,1528,N,435951,425,43
1529,100,1529,A,436149,425,43
1530,100,1530,N,436512,426,34
1531,100,1531,N,436819,426,34
1532,100,1532,N,437118,426,34
1533,100,1533,N,437400,427,27
1534,100,1534,N,437682,427,27
1535,100,1535,N,437965,427,27
1536,100,1536,N,438268,427,27
1537,100,1537,N,438570,428,40
1538,100,1538,N,438865,428,40
1539,100,1539,N,439158,428,40
1540,100,1540,N,439454,429,36
1541,100,1541,N,439740,429,36
1542,100,1542,N,440022,429,36
1543,100,1543,N,440312,429,36
1544,100,1544,N,440622,430,37
1545,100,1545,N,440934,430,37
1546,100,1546,N,441230,430,37
1547,100,1547,N,441518,431,24
1548,100,1548,N,441814,431,24
1549,100,1549,N,442109,431,24
1550,100,1550,N,442406,432,39
1551,100,1551,A,442623,432,39
1552,100,1552,N,442992,432,39
1553,100,1553,N,443304,432,39
1554,100,1554,N,443606,433,39
1555,100,1555,N,443888,433,39
1556,100,1556,N,444175,433,39
1557,100,1557,N,444473,434,36
1558,100,1558,A,444705,434,36
1559,100,1559,N,445060,434,36
1560,100,1560,N,445362,434,36
1561,100,1561,N,445658,435,29
1562,100,1562,N,445948,435,29
1563,100,1563,N,446226,435,29
1564,100,1564,N,446507,436,47
1565,100,1565,N,446800,436,47
1566,100,1566,N,447104,436,47
1567,100,1567,N,447402,436,47
1568,100,1568,N,447695,437,33
1569,100,1569,N,447980,437,33
1570,100,1570,N,448264,437,33
1571,100,1571,N,448548,438,40
1572,100,1572,N,448834,438,40
1573,100,1573,N,449137,438,40
1574,100,1574,N,449441,438,40
1575,100,1575,N,449748,439,41
1576,100,1576,N,450038,439,41
1577,100,1577,N,450325,439,41
1578,100,1578,N,450607,440,43
1579,100,1579,N,450895,440,43
1580,100,1580,N,451193,440,43
1581,100,1581,N,451501,440,43
1582,100,1582,N,451805,441,35
1583,100,1583,N,452101,441,35
1584,100,1584,N,452390,441,35
1585,100,1585,N,452678,442,40
1586,100,1586,N,452959,442,40
1587,100,1587,N,453250,442,40
1588,100,1588,N,453545,442,40
1589,100,1589,N,453852,443,33
1590,100,1590,N,454154,443,33
1591,100,1591,N,454444,443,33
1592,100,1592,A,454651,443,33
1593,100,1593,N,454997,444,33
1594,100,1594,N,455293,444,33
1595,100,1595,N,455588,444,33
1596,100,1596,N,455888,445,33
1597,100,1597,N,456189,445,33
1598,100,1598,N,456487,445,33
